,,,,,,,,,,
,,,,,,,,,,
"4. Población censada por sexo y razón hombre-mujer, según grupos de edad quinquenal y comuna.",,,,,,,,,,
Código región,Región,Código provincia,Provincia,Código comuna,Comuna,Grupos de edad,Población censada,Hombres,Mujeres,Razón hombre-mujer
7,Maule,73,Curicó,7307,Sagrada Familia,50 a 54,1.289,643,646,"99,5"
7,Maule,73,Curicó,7307,Sagrada Familia,55 a 59,1.465,732,733,"99,9"
7,Maule,73,Curicó,7307,Sagrada Familia,60 a 64,1.357,689,668,"103,1"
7,Maule,73,Curicó,7307,Sagrada Familia,65 a 69,1.081,556,525,"105,9"
7,Maule,73,Curicó,7307,Sagrada Familia,70 a 74,831,416,415,"100,2"
7,Maule,73,Curicó,7307,Sagrada Familia,75 a 79,567,322,245,"131,4"
7,Maule,73,Curicó,7307,Sagrada Familia,80 a 84,352,157,195,"80,5"
7,Maule,73,Curicó,7307,Sagrada Familia,85 o más,278,122,156,"78,2"
7,Maule,73,Curicó,7308,Teno,Total Comuna,30.113,14.982,15.131,"99,0"
7,Maule,73,Curicó,7308,Teno,0 a 4,1.346,668,678,"98,5"
7,Maule,73,Curicó,7308,Teno,5 a 9,1.880,950,930,"102,2"
7,Maule,73,Curicó,7308,Teno,10 a 14,1.926,1.006,920,"109,3"
7,Maule,73,Curicó,7308,Teno,15 a 19,1.926,1.000,926,"108,0"
7,Maule,73,Curicó,7308,Teno,20 a 24,1.842,941,901,"104,4"
7,Maule,73,Curicó,7308,Teno,25 a 29,1.984,978,1.006,"97,2"
7,Maule,73,Curicó,7308,Teno,30 a 34,2.146,1.079,1.067,"101,1"
7,Maule,73,Curicó,7308,Teno,35 a 39,2.024,968,1.056,"91,7"
7,Maule,73,Curicó,7308,Teno,40 a 44,1.898,916,982,"93,3"
7,Maule,73,Curicó,7308,Teno,45 a 49,1.905,884,1.021,"86,6"
7,Maule,73,Curicó,7308,Teno,50 a 54,2.075,1.010,1.065,"94,8"
7,Maule,73,Curicó,7308,Teno,55 a 59,2.275,1.158,1.117,"103,7"
7,Maule,73,Curicó,7308,Teno,60 a 64,2.071,1.023,1.048,"97,6"
7,Maule,73,Curicó,7308,Teno,65 a 69,1.687,851,836,"101,8"
7,Maule,73,Curicó,7308,Teno,70 a 74,1.232,639,593,"107,8"
7,Maule,73,Curicó,7308,Teno,75 a 79,876,449,427,"105,2"
7,Maule,73,Curicó,7308,Teno,80 a 84,584,270,314,"86,0"
7,Maule,73,Curicó,7308,Teno,85 o más,436,192,244,"78,7"
7,Maule,73,Curicó,7309,Vichuquén,Total Comuna,4.716,2.426,2.290,"105,9"
7,Maule,73,Curicó,7309,Vichuquén,0 a 4,184,95,89,"106,7"
7,Maule,73,Curicó,7309,Vichuquén,5 a 9,243,135,108,"125,0"
7,Maule,73,Curicó,7309,Vichuquén,10 a 14,269,137,132,"103,8"
7,Maule,73,Curicó,7309,Vichuquén,15 a 19,244,114,130,"87,7"
7,Maule,73,Curicó,7309,Vichuquén,20 a 24,212,104,108,"96,3"
7,Maule,73,Curicó,7309,Vichuquén,25 a 29,278,141,137,"102,9"
7,Maule,73,Curicó,7309,Vichuquén,30 a 34,341,178,163,"109,2"
7,Maule,73,Curicó,7309,Vichuquén,35 a 39,300,153,147,"104,1"
7,Maule,73,Curicó,7309,Vichuquén,40 a 44,271,151,120,"125,8"
7,Maule,73,Curicó,7309,Vichuquén,45 a 49,344,182,162,"112,3"
7,Maule,73,Curicó,7309,Vichuquén,50 a 54,354,173,181,"95,6"
7,Maule,73,Curicó,7309,Vichuquén,55 a 59,370,194,176,"110,2"
7,Maule,73,Curicó,7309,Vichuquén,60 a 64,350,172,178,"96,6"
7,Maule,73,Curicó,7309,Vichuquén,65 a 69,306,163,143,"114,0"
7,Maule,73,Curicó,7309,Vichuquén,70 a 74,250,133,117,"113,7"
7,Maule,73,Curicó,7309,Vichuquén,75 a 79,181,96,85,"112,9"
7,Maule,73,Curicó,7309,Vichuquén,80 a 84,120,60,60,"100,0"
7,Maule,73,Curicó,7309,Vichuquén,85 o más,99,45,54,"83,3"
7,Maule,74,Linares,7401,Linares,Total Comuna,96.744,46.158,50.586,"91,2"
7,Maule,74,Linares,7401,Linares,0 a 4,4.459,2.242,2.217,"101,1"
7,Maule,74,Linares,7401,Linares,5 a 9,6.270,3.206,3.064,"104,6"
7,Maule,74,Linares,7401,Linares,10 a 14,6.992,3.606,3.386,"106,5"
7,Maule,74,Linares,7401,Linares,15 a 19,6.205,3.180,3.025,"105,1"
7,Maule,74,Linares,7401,Linares,20 a 24,5.522,2.805,2.717,"103,2"
7,Maule,74,Linares,7401,Linares,25 a 29,6.355,3.150,3.205,"98,3"
7,Maule,74,Linares,7401,Linares,30 a 34,7.274,3.581,3.693,"97,0"
7,Maule,74,Linares,7401,Linares,35 a 39,6.994,3.356,3.638,"92,2"
7,Maule,74,Linares,7401,Linares,40 a 44,6.623,3.046,3.577,"85,2"
7,Maule,74,Linares,7401,Linares,45 a 49,5.980,2.741,3.239,"84,6"
7,Maule,74,Linares,7401,Linares,50 a 54,6.055,2.813,3.242,"86,8"
7,Maule,74,Linares,7401,Linares,55 a 59,6.473,2.929,3.544,"82,6"
7,Maule,74,Linares,7401,Linares,60 a 64,6.340,2.928,3.412,"85,8"
7,Maule,74,Linares,7401,Linares,65 a 69,5.260,2.324,2.936,"79,2"
7,Maule,74,Linares,7401,Linares,70 a 74,3.929,1.785,2.144,"83,3"
7,Maule,74,Linares,7401,Linares,75 a 79,2.737,1.223,1.514,"80,8"
7,Maule,74,Linares,7401,Linares,80 a 84,1.753,679,1.074,"63,2"
7,Maule,74,Linares,7401,Linares,85 o más,1.523,564,959,"58,8"
7,Maule,74,Linares,7402,Colbún,Total Comuna,22.637,11.087,11.550,"96,0"
7,Maule,74,Linares,7402,Colbún,0 a 4,1.079,555,524,"105,9"
7,Maule,74,Linares,7402,Colbún,5 a 9,1.459,780,679,"114,9"
7,Maule,74,Linares,7402,Colbún,10 a 14,1.611,850,761,"111,7"
7,Maule,74,Linares,7402,Colbún,15 a 19,1.528,760,768,"99,0"
7,Maule,74,Linares,7402,Colbún,20 a 24,1.381,678,703,"96,4"
7,Maule,74,Linares,7402,Colbún,25 a 29,1.412,691,721,"95,8"
7,Maule,74,Linares,7402,Colbún,30 a 34,1.561,766,795,"96,4"
7,Maule,74,Linares,7402,Colbún,35 a 39,1.552,726,826,"87,9"
7,Maule,74,Linares,7402,Colbún,40 a 44,1.437,666,771,"86,4"
7,Maule,74,Linares,7402,Colbún,45 a 49,1.329,645,684,"94,3"
7,Maule,74,Linares,7402,Colbún,50 a 54,1.494,684,810,"84,4"
7,Maule,74,Linares,7402,Colbún,55 a 59,1.541,756,785,"96,3"
7,Maule,74,Linares,7402,Colbún,60 a 64,1.483,722,761,"94,9"
7,Maule,74,Linares,7402,Colbún,65 a 69,1.299,626,673,"93,0"
7,Maule,74,Linares,7402,Colbún,70 a 74,1.038,521,517,"100,8"
7,Maule,74,Linares,7402,Colbún,75 a 79,685,341,344,"99,1"
7,Maule,74,Linares,7402,Colbún,80 a 84,430,192,238,"80,7"
7,Maule,74,Linares,7402,Colbún,85 o más,318,128,190,"67,4"
7,Maule,74,Linares,7403,Longaví,Total Comuna,33.299,16.598,16.701,"99,4"
7,Maule,74,Linares,7403,Longaví,0 a 4,1.603,809,794,"101,9"
7,Maule,74,Linares,7403,Longaví,5 a 9,2.061,1.084,977,"111,0"
7,Maule,74,Linares,7403,Longaví,10 a 14,2.172,1.088,1.084,"100,4"
7,Maule,74,Linares,7403,Longaví,15 a 19,2.063,1.067,996,"107,1"
7,Maule,74,Linares,7403,Longaví,20 a 24,1.847,894,953,"93,8"
7,Maule,74,Linares,7403,Longaví,25 a 29,2.030,999,1.031,"96,9"
7,Maule,74,Linares,7403,Longaví,30 a 34,2.279,1.095,1.184,"92,5"
7,Maule,74,Linares,7403,Longaví,35 a 39,2.256,1.097,1.159,"94,7"
7,Maule,74,Linares,7403,Longaví,40 a 44,2.118,1.047,1.071,"97,8"
7,Maule,74,Linares,7403,Longaví,45 a 49,2.130,1.040,1.090,"95,4"
7,Maule,74,Linares,7403,Longaví,50 a 54,2.261,1.076,1.185,"90,8"
7,Maule,74,Linares,7403,Longaví,55 a 59,2.549,1.268,1.281,"99,0"
7,Maule,74,Linares,7403,Longaví,60 a 64,2.449,1.206,1.243,"97,0"
7,Maule,74,Linares,7403,Longaví,65 a 69,1.934,1.043,891,"117,1"
7,Maule,74,Linares,7403,Longaví,70 a 74,1.410,722,688,"104,9"
7,Maule,74,Linares,7403,Longaví,75 a 79,1.058,541,517,"104,6"
7,Maule,74,Linares,7403,Longaví,80 a 84,643,314,329,"95,4"
7,Maule,74,Linares,7403,Longaví,85 o más,436,208,228,"91,2"
7,Maule,74,Linares,7404,Parral,Total Comuna,45.323,21.848,23.475,"93,1"
7,Maule,74,Linares,7404,Parral,0 a 4,2.115,1.074,1.041,"103,2"
7,Maule,74,Linares,7404,Parral,5 a 9,2.888,1.432,1.456,"98,4"
7,Maule,74,Linares,7404,Parral,10 a 14,3.247,1.687,1.560,"108,1"
7,Maule,74,Linares,7404,Parral,15 a 19,2.859,1.426,1.433,"99,5"
7,Maule,74,Linares,7404,Parral,20 a 24,2.351,1.197,1.154,"103,7"
7,Maule,74,Linares,7404,Parral,25 a 29,2.874,1.398,1.476,"94,7"
7,Maule,74,Linares,7404,Parral,30 a 34,3.224,1.542,1.682,"91,7"
7,Maule,74,Linares,7404,Parral,35 a 39,3.173,1.493,1.680,"88,9"
7,Maule,74,Linares,7404,Parral,40 a 44,2.897,1.366,1.531,"89,2"
7,Maule,74,Linares,7404,Parral,45 a 49,2.758,1.327,1.431,"92,7"
7,Maule,74,Linares,7404,Parral,50 a 54,3.159,1.466,1.693,"86,6"
7,Maule,74,Linares,7404,Parral,55 a 59,3.116,1.454,1.662,"87,5"
7,Maule,74,Linares,7404,Parral,60 a 64,2.914,1.387,1.527,"90,8"
7,Maule,74,Linares,7404,Parral,65 a 69,2.557,1.214,1.343,"90,4"
7,Maule,74,Linares,7404,Parral,70 a 74,1.987,987,1.000,"98,7"
7,Maule,74,Linares,7404,Parral,75 a 79,1.392,664,728,"91,2"
7,Maule,74,Linares,7404,Parral,80 a 84,980,424,556,"76,3"
7,Maule,74,Linares,7404,Parral,85 o más,832,310,522,"59,4"
7,Maule,74,Linares,7405,Retiro,Total Comuna,22.310,11.082,11.228,"98,7"
7,Maule,74,Linares,7405,Retiro,0 a 4,1.027,500,527,"94,9"
7,Maule,74,Linares,7405,Retiro,5 a 9,1.384,703,681,"103,2"
7,Maule,74,Linares,7405,Retiro,10 a 14,1.483,772,711,"108,6"
7,Maule,74,Linares,7405,Retiro,15 a 19,1.371,702,669,"104,9"
7,Maule,74,Linares,7405,Retiro,20 a 24,1.240,642,598,"107,4"
7,Maule,74,Linares,7405,Retiro,25 a 29,1.306,628,678,"92,6"
7,Maule,74,Linares,7405,Retiro,30 a 34,1.481,698,783,"89,1"
7,Maule,74,Linares,7405,Retiro,35 a 39,1.407,666,741,"89,9"
7,Maule,74,Linares,7405,Retiro,40 a 44,1.316,631,685,"92,1"
7,Maule,74,Linares,7405,Retiro,45 a 49,1.446,693,753,"92,0"
7,Maule,74,Linares,7405,Retiro,50 a 54,1.638,810,828,"97,8"
7,Maule,74,Linares,7405,Retiro,55 a 59,1.795,910,885,"102,8"
7,Maule,74,Linares,7405,Retiro,60 a 64,1.595,808,787,"102,7"
7,Maule,74,Linares,7405,Retiro,65 a 69,1.329,675,654,"103,2"
7,Maule,74,Linares,7405,Retiro,70 a 74,1.043,540,503,"107,4"
7,Maule,74,Linares,7405,Retiro,75 a 79,698,365,333,"109,6"
7,Maule,74,Linares,7405,Retiro,80 a 84,439,205,234,"87,6"
7,Maule,74,Linares,7405,Retiro,85 o más,312,134,178,"75,3"
7,Maule,74,Linares,7406,San Javier,Total Comuna,49.559,23.732,25.827,"91,9"
7,Maule,74,Linares,7406,San Javier,0 a 4,2.494,1.272,1.222,"104,1"
7,Maule,74,Linares,7406,San Javier,5 a 9,3.307,1.639,1.668,"98,3"
7,Maule,74,Linares,7406,San Javier,10 a 14,3.668,1.826,1.842,"99,1"
7,Maule,74,Linares,7406,San Javier,15 a 19,3.426,1.748,1.678,"104,2"
7,Maule,74,Linares,7406,San Javier,20 a 24,3.111,1.587,1.524,"104,1"
7,Maule,74,Linares,7406,San Javier,25 a 29,3.359,1.644,1.715,"95,9"
7,Maule,74,Linares,7406,San Javier,30 a 34,3.772,1.772,2.000,"88,6"
7,Maule,74,Linares,7406,San Javier,35 a 39,3.372,1.527,1.845,"82,8"
7,Maule,74,Linares,7406,San Javier,40 a 44,3.056,1.378,1.678,"82,1"
7,Maule,74,Linares,7406,San Javier,45 a 49,2.879,1.348,1.531,"88,0"
7,Maule,74,Linares,7406,San Javier,50 a 54,3.230,1.517,1.713,"88,6"
7,Maule,74,Linares,7406,San Javier,55 a 59,3.266,1.523,1.743,"87,4"
7,Maule,74,Linares,7406,San Javier,60 a 64,3.022,1.407,1.615,"87,1"
7,Maule,74,Linares,7406,San Javier,65 a 69,2.432,1.150,1.282,"89,7"
7,Maule,74,Linares,7406,San Javier,70 a 74,1.996,999,997,"100,2"
7,Maule,74,Linares,7406,San Javier,75 a 79,1.468,701,767,"91,4"
7,Maule,74,Linares,7406,San Javier,80 a 84,952,418,534,"78,3"
7,Maule,74,Linares,7406,San Javier,85 o más,749,276,473,"58,4"
7,Maule,74,Linares,7407,Villa Alegre,Total Comuna,17.919,8.616,9.303,"92,6"
7,Maule,74,Linares,7407,Villa Alegre,0 a 4,851,429,422,"101,7"
7,Maule,74,Linares,7407,Villa Alegre,5 a 9,1.126,575,551,"104,4"
7,Maule,74,Linares,7407,Villa Alegre,10 a 14,1.260,657,603,"109,0"
7,Maule,74,Linares,7407,Villa Alegre,15 a 19,1.130,561,569,"98,6"
7,Maule,74,Linares,7407,Villa Alegre,20 a 24,1.067,517,550,"94,0"
7,Maule,74,Linares,7407,Villa Alegre,25 a 29,1.105,526,579,"90,8"
7,Maule,74,Linares,7407,Villa Alegre,30 a 34,1.214,555,659,"84,2"
7,Maule,74,Linares,7407,Villa Alegre,35 a 39,1.136,535,601,"89,0"
7,Maule,74,Linares,7407,Villa Alegre,40 a 44,1.099,494,605,"81,7"
7,Maule,74,Linares,7407,Villa Alegre,45 a 49,1.060,519,541,"95,9"
7,Maule,74,Linares,7407,Villa Alegre,50 a 54,1.202,583,619,"94,2"
7,Maule,74,Linares,7407,Villa Alegre,55 a 59,1.295,620,675,"91,9"
7,Maule,74,Linares,7407,Villa Alegre,60 a 64,1.168,565,603,"93,7"
7,Maule,74,Linares,7407,Villa Alegre,65 a 69,1.017,486,531,"91,5"
7,Maule,74,Linares,7407,Villa Alegre,70 a 74,845,398,447,"89,0"
7,Maule,74,Linares,7407,Villa Alegre,75 a 79,610,300,310,"96,8"
7,Maule,74,Linares,7407,Villa Alegre,80 a 84,412,172,240,"71,7"
7,Maule,74,Linares,7407,Villa Alegre,85 o más,322,124,198,"62,6"
7,Maule,74,Linares,7408,Yerbas Buenas,Total Comuna,20.035,10.007,10.028,"99,8"
7,Maule,74,Linares,7408,Yerbas Buenas,0 a 4,951,508,443,"114,7"
7,Maule,74,Linares,7408,Yerbas Buenas,5 a 9,1.300,643,657,"97,9"
7,Maule,74,Linares,7408,Yerbas Buenas,10 a 14,1.403,716,687,"104,2"
7,Maule,74,Linares,7408,Yerbas Buenas,15 a 19,1.331,697,634,"109,9"
7,Maule,74,Linares,7408,Yerbas Buenas,20 a 24,1.187,607,580,"104,7"
7,Maule,74,Linares,7408,Yerbas Buenas,25 a 29,1.298,644,654,"98,5"
7,Maule,74,Linares,7408,Yerbas Buenas,30 a 34,1.379,679,700,"97,0"
7,Maule,74,Linares,7408,Yerbas Buenas,35 a 39,1.317,653,664,"98,3"
7,Maule,74,Linares,7408,Yerbas Buenas,40 a 44,1.278,606,672,"90,2"
7,Maule,74,Linares,7408,Yerbas Buenas,45 a 49,1.233,599,634,"94,5"
7,Maule,74,Linares,7408,Yerbas Buenas,50 a 54,1.364,649,715,"90,8"
7,Maule,74,Linares,7408,Yerbas Buenas,55 a 59,1.506,735,771,"95,3"
7,Maule,74,Linares,7408,Yerbas Buenas,60 a 64,1.356,689,667,"103,3"
7,Maule,74,Linares,7408,Yerbas Buenas,65 a 69,1.103,571,532,"107,3"
7,Maule,74,Linares,7408,Yerbas Buenas,70 a 74,830,419,411,"101,9"
7,Maule,74,Linares,7408,Yerbas Buenas,75 a 79,601,300,301,"99,7"
7,Maule,74,Linares,7408,Yerbas Buenas,80 a 84,360,189,171,"110,5"
7,Maule,74,Linares,7408,Yerbas Buenas,85 o más,238,103,135,"76,3"
16,Ñuble,161,Diguillín,16101,Chillán,Total Comuna,190.382,89.482,100.900,"88,7"
16,Ñuble,161,Diguillín,16101,Chillán,0 a 4,8.945,4.544,4.401,"103,2"
16,Ñuble,161,Diguillín,16101,Chillán,5 a 9,11.587,5.865,5.722,"102,5"
16,Ñuble,161,Diguillín,16101,Chillán,10 a 14,12.589,6.474,6.115,"105,9"
16,Ñuble,161,Diguillín,16101,Chillán,15 a 19,12.532,6.438,6.094,"105,6"
16,Ñuble,161,Diguillín,16101,Chillán,20 a 24,12.286,6.179,6.107,"101,2"
16,Ñuble,161,Diguillín,16101,Chillán,25 a 29,13.460,6.575,6.885,"95,5"
16,Ñuble,161,Diguillín,16101,Chillán,30 a 34,14.866,7.176,7.690,"93,3"
16,Ñuble,161,Diguillín,16101,Chillán,35 a 39,14.057,6.648,7.409,"89,7"
16,Ñuble,161,Diguillín,16101,Chillán,40 a 44,12.700,5.825,6.875,"84,7"
16,Ñuble,161,Diguillín,16101,Chillán,45 a 49,11.683,5.250,6.433,"81,6"
16,Ñuble,161,Diguillín,16101,Chillán,50 a 54,12.807,5.777,7.030,"82,2"
16,Ñuble,161,Diguillín,16101,Chillán,55 a 59,12.583,5.743,6.840,"84,0"
16,Ñuble,161,Diguillín,16101,Chillán,60 a 64,11.471,5.138,6.333,"81,1"
16,Ñuble,161,Diguillín,16101,Chillán,65 a 69,9.495,4.155,5.340,"77,8"
16,Ñuble,161,Diguillín,16101,Chillán,70 a 74,7.163,3.078,4.085,"75,3"
16,Ñuble,161,Diguillín,16101,Chillán,75 a 79,5.440,2.274,3.166,"71,8"
16,Ñuble,161,Diguillín,16101,Chillán,80 a 84,3.646,1.410,2.236,"63,1"
16,Ñuble,161,Diguillín,16101,Chillán,85 o más,3.072,933,2.139,"43,6"
16,Ñuble,161,Diguillín,16102,Bulnes,Total Comuna,23.863,11.472,12.391,"92,6"
16,Ñuble,161,Diguillín,16102,Bulnes,0 a 4,1.114,552,562,"98,2"
16,Ñuble,161,Diguillín,16102,Bulnes,5 a 9,1.514,755,759,"99,5"
16,Ñuble,161,Diguillín,16102,Bulnes,10 a 14,1.511,738,773,"95,5"
16,Ñuble,161,Diguillín,16102,Bulnes,15 a 19,1.520,809,711,"113,8"
16,Ñuble,161,Diguillín,16102,Bulnes,20 a 24,1.327,670,657,"102,0"
16,Ñuble,161,Diguillín,16102,Bulnes,25 a 29,1.510,721,789,"91,4"
16,Ñuble,161,Diguillín,16102,Bulnes,30 a 34,1.609,779,830,"93,9"
16,Ñuble,161,Diguillín,16102,Bulnes,35 a 39,1.554,701,853,"82,2"
16,Ñuble,161,Diguillín,16102,Bulnes,40 a 44,1.493,703,790,"89,0"
16,Ñuble,161,Diguillín,16102,Bulnes,45 a 49,1.435,672,763,"88,1"
16,Ñuble,161,Diguillín,16102,Bulnes,50 a 54,1.719,795,924,"86,0"
16,Ñuble,161,Diguillín,16102,Bulnes,55 a 59,1.750,835,915,"91,3"
16,Ñuble,161,Diguillín,16102,Bulnes,60 a 64,1.694,854,840,"101,7"
16,Ñuble,161,Diguillín,16102,Bulnes,65 a 69,1.411,681,730,"93,3"
16,Ñuble,161,Diguillín,16102,Bulnes,70 a 74,1.027,483,544,"88,8"
16,Ñuble,161,Diguillín,16102,Bulnes,75 a 79,777,362,415,"87,2"
16,Ñuble,161,Diguillín,16102,Bulnes,80 a 84,496,217,279,"77,8"
16,Ñuble,161,Diguillín,16102,Bulnes,85 o más,402,145,257,"56,4"
16,Ñuble,161,Diguillín,16103,Chillán Viejo,Total Comuna,32.688,15.486,17.202,"90,0"
16,Ñuble,161,Diguillín,16103,Chillán Viejo,0 a 4,1.583,799,784,"101,9"
16,Ñuble,161,Diguillín,16103,Chillán Viejo,5 a 9,2.122,1.102,1.020,"108,0"
16,Ñuble,161,Diguillín,16103,Chillán Viejo,10 a 14,2.307,1.130,1.177,"96,0"
16,Ñuble,161,Diguillín,16103,Chillán Viejo,15 a 19,2.331,1.196,1.135,"105,4"
16,Ñuble,161,Diguillín,16103,Chillán Viejo,20 a 24,2.302,1.164,1.138,"102,3"
16,Ñuble,161,Diguillín,16103,Chillán Viejo,25 a 29,2.298,1.130,1.168,"96,7"
16,Ñuble,161,Diguillín,16103,Chillán Viejo,30 a 34,2.423,1.149,1.274,"90,2"
16,Ñuble,161,Diguillín,16103,Chillán Viejo,35 a 39,2.314,1.081,1.233,"87,7"
16,Ñuble,161,Diguillín,16103,Chillán Viejo,40 a 44,2.238,996,1.242,"80,2"
16,Ñuble,161,Diguillín,16103,Chillán Viejo,45 a 49,2.123,976,1.147,"85,1"
16,Ñuble,161,Diguillín,16103,Chillán Viejo,50 a 54,2.414,1.090,1.324,"82,3"
16,Ñuble,161,Diguillín,16103,Chillán Viejo,55 a 59,2.286,1.015,1.271,"79,9"
16,Ñuble,161,Diguillín,16103,Chillán Viejo,60 a 64,1.812,869,943,"92,2"
16,Ñuble,161,Diguillín,16103,Chillán Viejo,65 a 69,1.450,660,790,"83,5"
16,Ñuble,161,Diguillín,16103,Chillán Viejo,70 a 74,1.083,480,603,"79,6"
16,Ñuble,161,Diguillín,16103,Chillán Viejo,75 a 79,765,333,432,"77,1"
16,Ñuble,161,Diguillín,16103,Chillán Viejo,80 a 84,468,187,281,"66,5"
16,Ñuble,161,Diguillín,16103,Chillán Viejo,85 o más,369,129,240,"53,8"
16,Ñuble,161,Diguillín,16104,El Carmen,Total Comuna,13.186,6.548,6.638,"98,6"
16,Ñuble,161,Diguillín,16104,El Carmen,0 a 4,605,312,293,"106,5"
16,Ñuble,161,Diguillín,16104,El Carmen,5 a 9,787,414,373,"111,0"
16,Ñuble,161,Diguillín,16104,El Carmen,10 a 14,803,415,388,"107,0"
16,Ñuble,161,Diguillín,16104,El Carmen,15 a 19,832,426,406,"104,9"
16,Ñuble,161,Diguillín,16104,El Carmen,20 a 24,780,389,391,"99,5"
16,Ñuble,161,Diguillín,16104,El Carmen,25 a 29,799,395,404,"97,8"
16,Ñuble,161,Diguillín,16104,El Carmen,30 a 34,841,427,414,"103,1"
16,Ñuble,161,Diguillín,16104,El Carmen,35 a 39,824,375,449,"83,5"
16,Ñuble,161,Diguillín,16104,El Carmen,40 a 44,849,436,413,"105,6"
16,Ñuble,161,Diguillín,16104,El Carmen,45 a 49,863,399,464,"86,0"
16,Ñuble,161,Diguillín,16104,El Carmen,50 a 54,987,511,476,"107,4"
16,Ñuble,161,Diguillín,16104,El Carmen,55 a 59,1.004,473,531,"89,1"
16,Ñuble,161,Diguillín,16104,El Carmen,60 a 64,919,479,440,"108,9"
16,Ñuble,161,Diguillín,16104,El Carmen,65 a 69,674,349,325,"107,4"
16,Ñuble,161,Diguillín,16104,El Carmen,70 a 74,596,287,309,"92,9"
16,Ñuble,161,Diguillín,16104,El Carmen,75 a 79,418,200,218,"91,7"
16,Ñuble,161,Diguillín,16104,El Carmen,80 a 84,342,152,190,"80,0"
16,Ñuble,161,Diguillín,16104,El Carmen,85 o más,263,109,154,"70,8"
16,Ñuble,161,Diguillín,16105,Pemuco,Total Comuna,8.930,4.416,4.514,"97,8"
16,Ñuble,161,Diguillín,16105,Pemuco,0 a 4,438,228,210,"108,6"
16,Ñuble,161,Diguillín,16105,Pemuco,5 a 9,509,256,253,"101,2"
16,Ñuble,161,Diguillín,16105,Pemuco,10 a 14,570,297,273,"108,8"
16,Ñuble,161,Diguillín,16105,Pemuco,15 a 19,582,294,288,"102,1"
16,Ñuble,161,Diguillín,16105,Pemuco,20 a 24,538,291,247,"117,8"
16,Ñuble,161,Diguillín,16105,Pemuco,25 a 29,599,293,306,"95,8"
16,Ñuble,161,Diguillín,16105,Pemuco,30 a 34,570,275,295,"93,2"
16,Ñuble,161,Diguillín,16105,Pemuco,35 a 39,531,247,284,"87,0"
16,Ñuble,161,Diguillín,16105,Pemuco,40 a 44,570,277,293,"94,5"
16,Ñuble,161,Diguillín,16105,Pemuco,45 a 49,574,274,300,"91,3"
16,Ñuble,161,Diguillín,16105,Pemuco,50 a 54,650,325,325,"100,0"
16,Ñuble,161,Diguillín,16105,Pemuco,55 a 59,643,301,342,"88,0"
16,Ñuble,161,Diguillín,16105,Pemuco,60 a 64,653,330,323,"102,2"
16,Ñuble,161,Diguillín,16105,Pemuco,65 a 69,522,260,262,"99,2"
16,Ñuble,161,Diguillín,16105,Pemuco,70 a 74,346,167,179,"93,3"
16,Ñuble,161,Diguillín,16105,Pemuco,75 a 79,280,140,140,"100,0"
16,Ñuble,161,Diguillín,16105,Pemuco,80 a 84,201,98,103,"95,1"
16,Ñuble,161,Diguillín,16105,Pemuco,85 o más,154,63,91,"69,2"
16,Ñuble,161,Diguillín,16106,Pinto,Total Comuna,12.502,6.120,6.382,"95,9"
16,Ñuble,161,Diguillín,16106,Pinto,0 a 4,588,307,281,"109,3"
16,Ñuble,161,Diguillín,16106,Pinto,5 a 9,661,338,323,"104,6"
16,Ñuble,161,Diguillín,16106,Pinto,10 a 14,757,384,373,"102,9"
16,Ñuble,161,Diguillín,16106,Pinto,15 a 19,759,365,394,"92,6"
16,Ñuble,161,Diguillín,16106,Pinto,20 a 24,671,335,336,"99,7"
16,Ñuble,161,Diguillín,16106,Pinto,25 a 29,744,373,371,"100,5"
16,Ñuble,161,Diguillín,16106,Pinto,30 a 34,868,415,453,"91,6"
16,Ñuble,161,Diguillín,16106,Pinto,35 a 39,881,400,481,"83,2"
16,Ñuble,161,Diguillín,16106,Pinto,40 a 44,777,400,377,"106,1"
16,Ñuble,161,Diguillín,16106,Pinto,45 a 49,792,386,406,"95,1"
16,Ñuble,161,Diguillín,16106,Pinto,50 a 54,932,442,490,"90,2"
16,Ñuble,161,Diguillín,16106,Pinto,55 a 59,929,463,466,"99,4"
16,Ñuble,161,Diguillín,16106,Pinto,60 a 64,906,424,482,"88,0"
16,Ñuble,161,Diguillín,16106,Pinto,65 a 69,741,381,360,"105,8"
16,Ñuble,161,Diguillín,16106,Pinto,70 a 74,551,284,267,"106,4"
16,Ñuble,161,Diguillín,16106,Pinto,75 a 79,439,214,225,"95,1"
16,Ñuble,161,Diguillín,16106,Pinto,80 a 84,281,129,152,"84,9"
16,Ñuble,161,Diguillín,16106,Pinto,85 o más,225,80,145,"55,2"
16,Ñuble,161,Diguillín,16107,Quillón,Total Comuna,19.165,9.375,9.790,"95,8"
16,Ñuble,161,Diguillín,16107,Quillón,0 a 4,786,408,378,"107,9"
16,Ñuble,161,Diguillín,16107,Quillón,5 a 9,1.077,572,505,"113,3"
16,Ñuble,161,Diguillín,16107,Quillón,10 a 14,1.149,579,570,"101,6"
16,Ñuble,161,Diguillín,16107,Quillón,15 a 19,1.115,560,555,"100,9"
16,Ñuble,161,Diguillín,16107,Quillón,20 a 24,1.027,549,478,"114,9"
16,Ñuble,161,Diguillín,16107,Quillón,25 a 29,1.031,503,528,"95,3"
16,Ñuble,161,Diguillín,16107,Quillón,30 a 34,1.236,562,674,"83,4"
